"case_number","case_total","case_m","case_f","case_gambling","case_hard","case_drugs"
"14008673CF10A",27,8,1,0,1,0
"14008673MM10A",2,0,0,0,0,0
"14008674MM10A",2,0,2,0,2,0
"14008675CF10A",0,0,0,0,0,0
"14008675MM10A",2,2,0,0,0,0
"14008676MM10A",26,7,7,0,1,1
"14008677MM10A",3,3,0,0,0,0
"14008679CF10A",3,0,3,0,1,0
"14008682MM10A",13,8,0,0,0,0
"14008683MM10A",2,0,0,0,0,0
"14008684CF10A",58,28,3,0,0,0
"14008685MM10A",0,0,0,0,0,0
"14008686MM10A",3,3,0,0,0,0
"14008687MM10A",3,2,0,0,0,0
"14008691CF10A",4,1,0,0,0,0
"14008692MM10A",0,0,0,0,0,0
"14008695CF10A",5,0,5,0,1,0
"14008696CF10A",13,12,0,0,0,0
"14008697MM10A",0,0,0,0,0,0
"14008698MM10A",0,0,0,0,0,0
"14008699MM10A",10,2,0,0,0,2
"14008700MM10A",4,2,0,0,0,1
"14008705MM10A",29,10,5,0,1,4
"14008706CF10A",17,4,2,0,0,3
"14008707CF10A",11,2,0,0,0,0
"14008708CF10A",8,2,4,0,3,1
"14008709CF10A",0,0,0,0,0,0
"14008709TC10A",6,3,3,0,1,1
"14008712MM10A",0,0,0,0,0,0
"14008713MM10A",47,16,7,0,1,9
"14008715CF10A",4,0,4,0,0,0
"14008717CF10A",3,2,1,0,0,2
"14008719MM10A",5,3,2,0,0,0
"14008720CF10A",0,0,0,0,0,0
"14008721MM10A",28,9,18,0,3,7
"14008723MM10A",19,6,2,0,0,4
"14008725MM10A",22,19,2,0,0,2
"14008727MM10A",2,0,0,0,0,0
"14008729MM10A",15,4,2,0,1,1
"14008731MM10A",0,0,0,0,0,0
"14008733TC10A",21,10,2,0,2,3
"14008734CF10A",6,1,1,0,1,0
"14008735MM10A",0,0,0,0,0,0
"14008741CF10A",9,0,0,0,0,0
"14008741MM10A",9,2,1,0,0,0
"14008741TC10A",21,9,6,0,1,0
"14008744MM10A",6,3,1,0,0,0
"14008745TC10A",15,3,1,0,0,0
"14008747MM10A",1,0,0,0,0,0
"14008748CF10A",0,0,0,0,0,0
"14008748TC10A",0,0,0,0,0,0
"14008749CF10A",0,0,0,0,0,0
"14008753CF10A",38,24,10,0,3,7
"14008753MM10A",26,22,4,0,0,0
"14008753TC10A",21,1,1,0,0,0
"14008754CF10A",17,9,5,0,3,1
"14008754MM10A",56,28,7,0,0,7
"14008757CF10A",8,1,0,0,0,0
"14008757MM10A",4,0,0,0,0,0
"14008758CF10A",1,1,0,0,0,0
"14008758MM10A",5,1,0,0,0,0
"14008765CF10A",17,5,2,0,0,1
"14008765TC10A",28,8,6,0,1,0
"14008766MM10A",15,5,3,0,0,4
"14008767CF10A",57,16,26,0,8,9
"14008767MM10A",1,0,1,0,0,0
"14008768CF10A",0,0,0,0,0,0
"14008768MM10A",0,0,0,0,0,0
"14008770MM10A",16,14,1,0,0,0
"14008771MM10A",14,10,0,0,0,1
"14008772CF10A",16,2,10,0,1,6
"14008773CF10A",3,0,0,0,0,0
"14008776CF10A",37,19,14,0,2,14
"14008777MM10A",0,0,0,0,0,0
"14008779CF10A",6,3,1,0,0,0
"14008781CF10A",26,7,7,0,1,1
"14008781MM10A",6,1,0,0,0,0
"14008782CF10A",6,3,2,0,1,0
"14008784CF10A",106,18,81,0,8,4
"14008784MM10A",8,4,1,0,1,1
"14008790CF10A",35,14,13,0,6,10
"14008790MM10A",22,8,1,0,1,0
"14008792MM10A",26,2,14,0,3,9
"14008795MM10A",0,0,0,0,0,0
"14008796CF10A",4,3,0,0,0,0
"14008799CF10A",38,6,5,0,1,1
"14008805CF10A",1,1,0,0,0,0
"14008808MM10A",4,2,1,0,0,0
"14008811CF10A",7,1,1,0,0,2
"14008813MM10A",9,1,0,0,0,1
"14008814CF10A",2,2,0,0,0,0
"14008818CF10A",0,0,0,0,0,0
"14008818MO10A",2,0,2,0,0,0
"14008820CF10A",8,0,0,0,0,0
"14008820MO10A",16,8,8,0,2,8
"14008832MM10A",4,2,0,0,0,0
"14008837CF10A",51,27,6,0,0,3
"14008837MM10A",1,0,0,0,0,0
"14008838CF10A",3,0,0,0,0,0
"14008839MM10A",10,5,5,0,1,0
"14008841CF10A",3,0,0,0,0,0
"14008842MM10A",12,1,0,0,0,0
"14008843MM10A",0,0,0,0,0,0
"14008844CF10A",32,9,23,0,2,1
"14008849CF10A",1,0,1,0,0,1
"14008851MM10A",6,2,0,0,0,0
"14008853MM10A",5,0,0,0,0,0
"14008855MM10A",8,4,4,1,1,0
"14008861CF10A",0,0,0,0,0,0
"14008863MM10A",1,1,0,0,0,0
"14008864CF10A",0,0,0,0,0,0
"14008866MO10A",15,12,3,0,0,0
"14008867CF10A",0,0,0,0,0,0
"14008870CF10A",26,9,13,0,4,5
"14008871CF10A",31,7,21,0,4,5
"14008874CF10A",63,27,11,0,2,15
"14008877CF10A",5,2,0,0,0,1
"14008879CF10A",30,14,10,0,1,12
"14008880CF10A",0,0,0,0,0,0
"14008882CF10A",3,1,2,0,2,0
"14008889CF10A",12,3,1,0,0,1
"14008891CF10A",11,6,3,0,2,1
"14008893MM10A",4,0,1,0,1,0
"14008895CF10A",5,3,0,0,0,2
"14008897CF10A",3,0,0,0,0,0
"14008900CF10A",8,0,0,0,0,0
"14008904CF10A",4,3,0,0,0,0
"14008906CF10A",13,5,7,0,0,6
"14008909MM10A",6,0,1,0,0,1
"14008910MM10A",14,6,4,0,0,2
"14008912CF10A",49,29,19,0,1,24
"14008917CF10A",4,3,1,0,0,0
"14008918CF10A",11,4,5,0,0,4
"14008924MM10A",0,0,0,0,0,0
"14008926CF10A",8,3,3,0,0,6
"14008927CF10A",7,4,2,0,0,1
"14008928CF10A",13,10,3,0,0,0
"14008931CF10A",41,11,17,0,2,4
"14008933CF10A",0,0,0,0,0,0
"14008936MM10A",1,0,1,0,1,0
"14008939CF10A",8,6,0,0,0,1
"14008945MM10A",1,0,0,0,0,0
"14008946CF10A",21,1,16,0,13,0
"14008949CF10A",0,0,0,0,0,0
"14008952CF10A",0,0,0,0,0,0
"14008953CF10A",0,0,0,0,0,0
"14008958MO10A",49,11,1,0,0,0
"14008961CF10A",6,2,4,0,1,0
"14008964CF10A",3,1,0,0,0,0
"14008966CF10A",8,5,0,0,0,1
"14008970CF10A",37,20,11,0,4,6
"14008974MM10A",40,6,1,0,0,0
"14008976MM10A",10,1,9,0,0,2
"14008977CF10A",15,4,3,0,2,1
"14008977MM10A",3,2,0,0,1,0
"14008978MU10A",3,0,0,0,0,0
"14008979CF10A",11,3,2,0,0,1
"14008980CF10A",4,2,1,0,0,2
"14008981MM10A",5,3,2,0,0,0
"14008982CF10A",1,0,0,0,0,0
"14008986MM10A",21,7,7,0,1,1
"14008988TC10A",16,3,3,0,0,0
"14008989CF10A",2,0,0,0,0,0
"14008992MM10A",4,0,0,0,0,0
"14008997CF10A",0,0,0,0,0,0
"14008998MM10A",9,0,9,0,3,0
"14008999MO10A",18,16,0,0,0,4
"14009003CF10A",3,1,0,0,0,0
"14009004CF10A",11,3,0,0,0,0
"14009004MM10A",5,2,1,0,0,0
"14009008CF10A",36,20,9,0,5,6
"14009009TC30A",4,2,0,0,0,0
"14009012MM10A",13,9,0,0,0,0
"14009013CF10A",27,3,21,0,2,0
"14009014MM10A",2,1,0,0,0,0
"14009016CF10A",5,1,3,0,2,1
"14009017CF10A",0,0,0,0,0,0
"14009019CF10A",1,0,0,0,0,0
"14009024MM10A",0,0,0,0,0,0
"14009025CF10A",34,13,0,0,0,0
"14009026CF10A",14,10,0,0,0,1
"14009027CF10A",17,6,9,0,2,3
"14009028MM10A",7,2,5,0,0,5
"14009029MM10A",13,6,2,0,0,2
"14009030CF10A",5,2,0,0,0,0
"14009030TC40A",4,3,1,0,0,2
"14009034CF10A",4,0,0,0,0,0
"14009035CF10A",14,2,2,0,1,1
"14009035MM10A",9,4,2,0,2,0
"14009039MM10A",24,7,3,0,0,1
"14009042MM10A",1,1,0,0,0,0
"14009046CF10A",0,0,0,0,0,0
"14009050CF10A",12,3,8,0,2,0
"14009051MM10A",5,4,1,0,0,0
"14009053MM10A",5,1,4,0,0,1
"14009065MM10A",51,29,10,0,1,9
"14009070CF10A",15,10,5,0,0,7
"14009075MM10A",8,3,3,0,0,1
"14009076CF10A",62,34,9,0,0,9
"14009076TC40A",18,14,0,0,0,0
"14009079CF10A",8,5,3,0,0,5
"14009080MM10A",1,1,0,0,0,0
"14009082CF10A",1,0,1,0,1,0
"14009083TC40A",178,158,7,0,0,2
"14009084MM10A",7,3,3,0,0,2
"14009085CF10A",17,9,2,0,0,3
"14009085MM10A",2,1,0,0,0,0
"14009086CF10A",40,17,20,0,6,13
"14009086MM10A",44,33,11,0,5,1
"14009088MM10A",6,3,2,0,1,0
"14009088TC10A",9,8,0,0,0,0
"14009089CF10A",13,9,3,0,2,3
"14009089MM10A",7,2,0,0,0,0
"14009090CF10A",12,0,12,0,11,0
"14009091CF10A",2,2,0,0,0,0
"14009095CF10A",1,1,0,0,0,0
"14009096CF10A",0,0,0,0,0,0
"14009103CF10A",11,4,3,0,2,0
"14009106CF10A",23,9,1,0,0,1
"14009109MM10A",19,9,5,0,1,7
"14009114MM10A",11,1,10,0,3,0
"14009116CF10A",10,3,1,0,0,3
"14009116MM10A",0,0,0,0,0,0
"14009118TC20A",2,1,0,0,0,0
"14009119MM10A",89,25,17,0,1,14
"14009121CF10A",28,20,5,0,0,6
"14009128MM10A",32,18,7,0,2,5
"14009129CF10A",3,0,3,0,1,0
"14009133CF10A",4,2,0,0,0,1
"14009133MO10A",22,11,6,0,0,6
"14009136CF10A",15,8,1,0,0,0
"14009137MM10A",11,2,0,0,0,0
"14009138MM10A",1,0,0,0,0,0
"14009139CF10A",11,6,5,0,2,2
"14009140CF10A",17,12,1,0,0,1
"14009142CF10A",4,2,0,0,0,0
"14009142MM10A",19,5,12,0,7,0
"14009144CF10A",0,0,0,0,0,0
"14009147CF10A",7,6,0,0,0,2
"14009148CF10A",25,10,3,0,1,4
"14009149CF10A",12,1,0,0,0,0
"14009151CF10A",0,0,0,0,0,0
"14009155CF10A",11,4,2,0,0,4
"14009156CF10A",4,2,1,0,1,0
"14009160CF10A",5,2,3,0,2,0
"14009161CF10A",0,0,0,0,0,0
"14009162CF10A",0,0,0,0,0,0
"14009163MO10A",47,34,9,0,2,8
"14009165CF10A",26,5,4,0,1,2
"14009171CF10A",2,2,0,0,0,0
"14009173CF10A",35,7,12,0,0,10
"14009174CF10A",0,0,0,0,0,0
"14009176CF10A",13,5,0,0,0,0
"14009178MM10A",35,20,14,0,0,16
"14009181MM10A",7,4,2,0,1,1
"14009182CF10A",50,15,18,0,0,22
"14009184CF10A",36,21,14,0,0,16
"14009186MM10A",3,1,0,0,0,0
"14009189TC20A",0,0,0,0,0,0
"14009192MM10A",1,1,0,0,0,0
"14009194CF10A",21,2,2,0,0,2
"14009200CF10A",13,4,3,0,0,6
"14009202CF10A",0,0,0,0,0,0
"14009204CF10A",24,18,6,0,1,2
"14009205MM10A",0,0,0,0,0,0
"14009208CF10A",12,4,7,0,0,2
"14009209CF10A",53,26,8,0,3,1
"14009210CF10A",24,7,2,0,0,1
"14009211CF10A",26,11,2,0,0,6
"14009213CF10A",14,8,6,0,1,3
"14009214CF10A",16,2,0,0,1,0
"14009215CF10A",2,1,0,0,0,1
"14009222CF10A",11,2,1,0,0,0
"14009223CF10A",8,3,4,0,2,2
"14009224CF10A",8,0,0,0,0,0
"14009225CF10A",3,0,0,0,0,0
"14009227CF10A",40,24,8,0,1,3
"14009229CF10A",8,2,4,0,0,3
"14009235MO10A",14,8,0,0,1,1
"14009238CF10A",15,6,4,0,0,2
"14009239CF10A",2,0,0,0,0,0
"14009241TC10A",8,3,1,0,0,1
"14009242MU10A",1,0,0,0,0,0
"14009244MU10A",0,0,0,0,0,0
"14009245CF10A",5,0,2,0,0,1
"14009245MO10A",14,12,2,0,0,2
"14009246CF10A",2,1,0,0,0,0
"14009247TC10A",41,20,13,0,0,11
"14009250MM10A",21,5,8,0,2,2
"14009256MM10A",17,5,1,0,1,0
"14009261CF10A",51,35,15,0,1,18
"14009264MU10A",2,2,0,0,0,1
"14009265MM10A",11,0,0,0,0,0
"14009266CF10A",0,0,0,0,0,0
"14009267CF10A",1,0,0,0,0,0
"14009268CF10A",2,1,1,0,0,0
"14009268MM10A",0,0,0,0,0,0
"14009269MM10A",7,1,0,0,0,0
"14009270CF10A",47,19,3,0,0,3
"14009273MM10A",10,4,6,0,3,0
"14009274CF10A",25,8,1,0,1,1
"14009275MU10A",1,0,0,0,0,0
"14009277CF10A",2,0,0,0,0,0
"14009279CF10A",11,5,1,0,0,0
"14009279MM10A",7,2,1,0,0,0
"14009280TC10A",10,5,2,0,2,0
"14009281CF10A",1,1,0,0,0,1
"14009281MM10A",0,0,0,0,0,0
"14009285CF10A",1,1,0,0,0,0
"14009286CF10A",4,2,1,0,0,0
"14009286MM10A",11,1,10,0,3,0
"14009287CF10A",6,3,0,0,0,0
"14009288CF10A",29,5,7,0,1,2
"14009288TC10A",9,4,1,0,0,1
"14009290CF10A",52,30,10,0,1,10
"14009291CF10A",1,1,0,0,0,0
"14009293CF10A",21,11,6,0,0,2
"14009295CF10A",26,17,5,0,2,0
"14009303CF10A",1,0,0,0,0,0
"14009307CF10A",6,5,1,0,0,4
"14009317MM10A",10,5,5,1,1,0
"14009318CF10A",72,22,34,0,7,0
"14009320MM10A",1,0,0,0,0,0
"14009322CF10A",9,6,3,0,1,0
"14009324CF10A",65,30,19,0,0,19
"14009329MM10A",1,1,0,0,0,0
"14009333CF10A",26,3,20,0,1,0
"14009333MM10A",15,2,5,0,1,2
"14009334MM10A",1,0,0,0,0,0
"14009339MM10A",0,0,0,0,0,0
"14009342MM10A",2,2,0,0,0,0
"14009344CF10A",1,1,0,0,0,0
"14009346CF10A",0,0,0,0,0,0
"14009347CF10A",2,2,0,0,0,0
"14009350CF10A",51,18,15,0,5,13
"14009350MM10A",19,8,2,0,0,4
"14009353CF10A",3,0,0,0,0,0
"14009354CT10A",12,6,6,0,3,0
"14009359CF10A",9,5,0,0,0,0
"14009360CF10A",2,2,0,0,0,1
"14009361CF10A",7,1,0,0,0,0
"14009362CF10A",7,2,0,0,0,0
"14009363MM10A",1,0,0,0,0,0
"14009364MM10A",2,2,0,0,0,1
"14009366MM10A",0,0,0,0,0,0
"14009367CF10A",0,0,0,0,0,0
"14009369CF10A",2,0,2,0,1,0
"14009373CF10A",23,11,5,0,1,7
"14009374CF10A",0,0,0,0,0,0
"14009375CF10A",8,4,0,0,0,2
"14009377MM10A",1,1,0,0,0,0
"14009378MM10A",15,4,0,0,0,1
"14009379CF10A",6,1,0,0,0,0
"14009379MM10A",45,34,11,0,5,1
"14009381MM10A",0,0,0,0,0,0
"14009385CF10A",1,0,1,0,0,0
"14009385MM10A",9,3,0,0,0,0
"14009389MM10A",21,10,3,0,1,0
"14009391MM10A",1,0,0,0,0,0
"14009392MM10A",3,0,1,0,0,1
"14009393CF10A",6,4,1,0,1,1
"14009394TC10A",8,1,0,0,0,0
"14009397CF10A",8,2,0,0,0,0
"14009398CF10A",3,2,0,0,0,0
"14009398MM10A",0,0,0,0,0,0
"14009399MM10A",0,0,0,0,0,0
"14009401MM10A",4,0,0,0,0,0
"14009406CF10A",0,0,0,0,0,0
"14009407MM10A",6,2,1,0,0,0
"14009408CF10A",26,14,4,0,2,2
"14009410CF10A",0,0,0,0,0,0
"14009415MM10A",6,2,3,0,0,0
"14009417MM10A",3,0,0,0,0,0
"14009418CF10A",25,8,3,0,0,1
"14009422MM10A",22,15,7,0,0,0
"14009423MM10A",3,2,0,0,0,0
"14009424CF10A",0,0,0,0,0,0
"14009425CF10A",28,17,10,0,1,2
"14009425MM10A",0,0,0,0,0,0
"14009429CF10A",1,0,0,0,0,0
"14009430CF10A",8,2,0,0,0,1
"14009433CF10A",0,0,0,0,0,0
"14009435CF10A",9,6,2,0,1,1
"14009437CF10A",3,2,0,0,0,0
"14009438CF10A",0,0,0,0,0,0
"14009439CF10A",22,4,2,0,1,2
"14009442CF10A",4,0,4,0,2,0
"14009443CF10A",5,0,0,0,0,0
"14009443MU10A",1,0,0,0,0,0
"14009445MU10A",1,0,0,0,0,0
"14009447MM10A",1,1,0,0,0,0
"14009450CF10A",2,0,2,0,1,0
"14009450MU10A",0,0,0,0,0,0
"14009451MM10A",1,0,0,0,0,0
"14009455MM10A",0,0,0,0,0,0
"14009456MM10A",74,8,2,0,0,4
"14009458CF10A",6,3,0,0,0,0
"14009458MM10A",0,0,0,0,0,0
"14009462MM10A",0,0,0,0,0,0
"14009463CF10A",2,0,0,0,0,0
"14009467CF10A",0,0,0,0,0,0
"14009468CF10A",14,7,1,0,1,1
"14009472MM10A",14,9,1,0,0,1
"14009473CF10A",7,5,2,0,1,3
"14009479CF10A",1,1,0,0,0,0
"14009483CF10A",0,0,0,0,0,0
"14009484CF10A",15,7,3,0,0,5
"14009487MO10A",20,9,11,0,4,3
"14009491CF10A",0,0,0,0,0,0
"14009496CF10A",8,3,4,0,2,0
"14009500MO10A",7,4,1,0,0,1
"14009501MM10A",0,0,0,0,0,0
"14009504CF10A",12,7,4,0,0,0
"14009505CF10A",1,1,0,0,0,1
"14009506TC10A",12,1,0,0,0,0
"14009508CF10A",14,6,6,0,0,0
"14009508MM10A",16,3,1,0,1,0
"14009513MM10A",0,0,0,0,0,0
"14009514CF10A",34,20,7,0,2,6
"14009516CF10A",3,3,0,0,0,0
"14009525CF10A",1,0,1,0,1,0
"14009526TC20A",12,1,0,0,0,0
"14009528CF10A",0,0,0,0,0,0
"14009529CF10A",1,0,0,0,0,0
"14009532CF10A",8,1,4,0,0,3
"14009535MM10A",25,11,4,0,0,1
"14009537MM10A",2,0,0,0,0,0
"14009538CF10A",5,4,0,0,0,0
"14009540MO10A",54,25,15,0,3,8
"14009543CF10A",0,0,0,0,0,0
"14009546CF10A",59,17,35,0,7,15
"14009547CF10A",48,35,9,0,2,9
"14009548CF10A",22,2,2,0,0,0
"14009552CF10A",36,20,10,0,2,0
"14009554CF10A",0,0,0,0,0,0
"14009556MM10A",23,7,14,0,5,6
"14009558CF10A",4,2,1,0,0,1
"14009558MM10A",7,4,0,0,0,2
"14009562MM10A",15,2,0,0,0,2
"14009566CF10A",0,0,0,0,0,0
"14009569MM10A",24,11,4,0,4,0
"14009570MM10A",0,0,0,0,0,0
"14009571CF10A",19,4,0,0,0,0
"14009571MM10A",12,4,2,0,0,3
"14009572CF10A",2,2,0,0,0,0
"14009572MM10A",6,3,1,0,0,2
"14009573CF10A",9,2,0,0,0,0
"14009576CF10A",7,0,1,0,0,1
"14009580CF10A",0,0,0,0,0,0
"14009581MM10A",5,1,1,0,0,0
"14009582CF10A",0,0,0,0,0,0
"14009586CF10A",22,10,7,0,0,11
"14009587CF10A",0,0,0,0,0,0
"14009587MO10A",25,17,6,0,0,11
"14009589MM10A",70,44,16,0,3,9
"14009591CF10A",3,3,0,0,0,0
"14009591MM10A",10,9,1,0,0,2
"14009593MM10A",4,1,0,0,0,0
"14009593TC30A",0,0,0,0,0,0
"14009594CF10A",1,0,1,0,0,0
"14009594MM10A",14,3,2,0,0,0
"14009598CF10A",4,1,0,0,0,0
"14009600MO10A",3,2,0,0,0,0
"14009602TC10A",13,4,7,0,1,0
"14009603CF10A",13,10,3,0,0,2
"14009604CF10A",3,1,0,0,0,0
"14009604MO10A",14,6,2,0,1,1
"14009607CF10A",15,5,0,0,0,1
"14009613MM10A",27,12,5,0,0,2
"14009614CF10A",47,25,8,0,2,0
"14009617CF10A",14,3,6,0,3,0
"14009618CF10A",16,6,8,0,2,3
"14009619MO10A",8,4,3,0,0,5
"14009624MM10A",37,14,23,0,1,6
"14009625CF10A",0,0,0,0,0,0
"14009627MM10A",5,4,0,0,0,1
"14009628MM10A",1,0,0,0,0,0
"14009634CF10A",27,11,2,0,1,3
"14009645CF10A",1,0,0,0,0,0
"14009645MM10A",22,7,4,0,1,2
"14009653CF10A",12,6,1,0,0,3
"14009656CF10A",45,26,7,0,0,11
"14009657CF10A",1,0,0,0,0,0
"14009659MM10A",0,0,0,0,0,0
"14009660CF10A",3,2,1,0,0,1
"14009661MM10A",12,1,3,0,0,2
"14009665MM10A",2,0,2,0,0,0
"14009670CF10A",42,12,20,0,2,11
"14009674CF10A",9,6,1,0,0,0
"14009674MO10A",6,3,2,0,1,1
"14009675CF10A",2,0,0,0,0,0
"14009680MM10A",7,6,1,0,0,4
"14009684CF10A",7,1,6,0,5,0
"14009686TC30A",13,3,0,0,0,1
"14009688CF10A",42,16,0,0,0,0
"14009688MM10A",4,0,4,0,1,1
"14009691CF10A",6,3,3,0,2,2
"14009691MM10A",0,0,0,0,0,0
"14009692CF10A",2,1,0,0,0,0
"14009695CF10A",17,5,3,0,0,0
"14009697CF10A",11,3,7,0,1,7
"14009698CF10A",17,9,5,0,0,4
"14009702CF10A",10,5,0,0,1,0
"14009702TC10A",27,12,10,0,1,9
"14009705CF10A",0,0,0,0,0,0
"14009711CF10A",1,0,0,0,0,0
"14009712CF10A",13,9,2,0,0,0
"14009712TC10A",26,7,2,0,0,0
"14009713MM10A",2,0,0,0,0,0
"14009716MM10A",2,0,0,0,0,0
"14009718CF10A",12,0,0,0,0,0
"14009719CF10A",6,0,0,0,0,0
"14009721CF10A",10,4,2,0,1,1
"14009722MM10A",14,7,0,0,0,0
"14009724CF10A",3,2,0,0,0,0
"14009726CF10A",0,0,0,0,0,0
"14009726MM10A",6,1,0,0,0,0
"14009727CF10A",47,19,20,0,6,10
"14009727MM10A",7,3,4,0,0,1
"14009728CF10A",48,37,11,0,5,1
"14009730MM10A",0,0,0,0,0,0
"14009731CF10A",27,9,10,0,0,1
"14009739MM10A",0,0,0,0,0,0
"14009741CF10A",1,0,0,0,0,0
"14009746CF10A",17,5,12,0,3,0
"14009756CF10A",9,0,1,0,1,0
"14009761CF10A",1,0,1,0,0,0
"14009763TC10A",15,6,7,0,1,1
"14009764CF10A",10,4,1,0,0,0
"14009766CF10A",2,0,2,0,1,0
"14009768TC10A",36,15,12,0,2,7
"14009773CF10A",15,5,5,0,0,4
"14009774MM10A",1,0,0,0,0,0
"14009776CF10A",1,1,0,0,0,0
"14009777CF10A",21,11,8,0,0,0
"14009778CF10A",14,7,4,0,1,3
"14009781CF10A",1,0,1,0,0,0
"14009784CF10A",25,7,4,0,1,3
"14009784MM10A",0,0,0,0,0,0
"14009785CF10A",1,1,0,0,0,1
"14009785MM10A",0,0,0,0,0,0
"14009789CF10A",2,0,0,0,0,0
"14009792CF10A",2,0,0,0,0,0
"14009792MM10A",0,0,0,0,0,0
"14009793MM10A",8,0,1,0,0,0
"14009796MM10A",31,16,4,0,2,0
"14009797MM10A",2,2,0,0,0,0
"14009798CF10A",0,0,0,0,0,0
"14009812CF10A",8,3,2,0,0,0
"14009813CF10A",2,2,0,0,0,1
"14009816TC10A",14,4,2,0,1,0
"14009819CF10A",2,0,1,0,1,0
"14009820CF10A",1,0,0,0,0,0
"14009820MM10A",33,11,10,0,1,4
"14009822MO10A",29,10,18,0,3,7
"14009823CF10A",9,1,6,0,0,1
"14009827CF10A",11,3,0,0,0,0
"14009827MM10A",3,2,0,0,0,0
"14009829MM10A",18,8,6,0,1,2
"14009830CF10A",8,1,0,0,0,0
"14009831TC10A",12,2,0,0,0,0
"14009833MM10A",4,0,0,0,0,0
"14009836MM10A",0,0,0,0,0,0
"14009836TC10A",19,7,1,0,0,4
"14009838CF10A",5,2,1,0,0,2
"14009839CF10A",0,0,0,0,0,0
"14009844MM10A",0,0,0,0,0,0
"14009846CF10A",1,0,0,0,0,0
"14009846MM10A",1,0,0,0,0,0
"14009847CF10A",1,1,0,0,0,1
"14009847MM10A",3,0,2,0,0,2
"14009853MM10A",14,6,4,0,1,3
"14009856CF10A",30,9,6,0,0,7
"14009857CF10A",18,6,3,0,1,0
"14009858CF10A",2,2,0,0,0,1
"14009863CF10A",15,2,5,0,0,3
"14009866CF10A",3,0,0,0,0,0
"14009867CF10A",1,0,0,0,0,0
"14009870CF10A",24,9,0,0,0,0
"14009872MO10A",21,9,10,0,0,7
"14009878CF10A",9,1,0,0,0,0
"14009880CF10A",3,0,0,0,0,0
"14009884CF10A",9,3,0,0,0,0
"14009885CF10A",19,4,0,0,0,0
"14009892CF10A",7,1,0,0,0,0
"14009893MM10A",3,2,1,0,0,0
"14009895CF10A",0,0,0,0,0,0
"14009897MM10A",6,0,1,0,1,0
"14009904CF10A",9,4,5,0,2,2
"14009904MM10A",2,0,0,0,0,0
"14009907MO10A",1,1,0,0,0,0
"14009909CF10A",52,27,16,0,1,20
"14009911MU10A",42,18,10,0,4,11
"14009912CF10A",17,11,6,0,0,4
"14009916CF10A",0,0,0,0,0,0
"14009916MM10A",27,11,7,0,0,9
"14009921MM10A",31,11,3,0,2,2
"14009926CF10A",7,6,0,0,0,2
"14009927MM10A",1,0,0,0,0,0
"14009928CF10A",4,1,3,0,1,0
"14009930MM10A",12,4,3,0,0,4
"14009938CF10A",13,8,4,0,0,5
"14009941CF10A",50,21,13,0,4,6
"14009945CF10A",9,5,4,0,2,0
"14009948MM10A",15,7,1,0,0,4
"14009949CF10A",0,0,0,0,0,0
"14009950CF10A",0,0,0,0,0,0
"14009952CF10A",6,0,6,0,0,6
"14009957MM10A",10,3,5,0,0,0
"14009960CF10A",13,12,0,0,0,0
"14009961CF10A",16,0,0,0,0,0
"14009963CF10A",0,0,0,0,0,0
"14009964CF10A",17,2,0,0,0,0
"14009966CF10A",30,10,6,0,1,8
"14009967MM10A",31,13,2,0,0,2
"14009968CF10A",1,0,1,0,0,0
"14009969MM10A",47,21,14,0,0,7
"14009971CF10A",15,5,10,0,3,0
"14009973MM10A",39,24,4,0,1,3
"14009976MM10A",4,1,3,0,0,4
"14009978CF10A",0,0,0,0,0,0
"14009978MM10A",0,0,0,0,0,0
"14009979MM10A",46,35,11,0,5,1
"14009980CF10A",27,11,3,0,0,0
"14009981CF10A",10,1,8,0,1,0
"14009984MM10A",5,0,0,0,0,0
"14009985CF10A",33,15,11,0,1,12
"14009986CF10A",17,6,11,0,1,0
"14009989MM10A",7,2,1,0,0,0
"14009990MM10A",13,10,2,0,1,3
"14009992MM10A",0,0,0,0,0,0
"14009994CF10A",32,7,10,0,2,4
"14009996CF10A",14,6,5,0,2,2
"14009996MM10A",1,1,0,0,0,0
"14009997CF10A",1,0,0,0,0,0
"14009998CF10A",7,3,3,0,1,0
"14009999CF10A",0,0,0,0,0,0
"14010000MM10A",22,9,2,0,0,4
"14010008CF10A",6,3,1,0,0,1
"14010008MM10A",0,0,0,0,0,0
"14010009MM10A",10,1,0,0,0,0
"14010011CF10A",9,3,4,0,2,0
"14010012CF10A",1,0,1,0,0,0
"14010013CF10A",0,0,0,0,0,0
"14010013MM10A",20,18,1,0,0,0
"14010014CF10A",12,5,3,0,0,1
"14010015CF10A",12,0,0,0,0,0
"14010016CF10A",0,0,0,0,0,0
"14010017CF10A",0,0,0,0,0,0
"14010023MM10A",25,18,6,0,0,10
"14010024CF10A",15,3,1,0,0,2
"14010027CF10A",4,1,2,0,1,0
"14010028CF10A",15,3,2,0,1,1
"14010028MM10A",0,0,0,0,0,0
"14010034MM10A",17,4,2,0,0,2
"14010035CF10A",29,20,7,0,6,1
"14010041CF10A",70,44,16,0,3,9
"14010043CF10A",33,9,21,0,4,2
"14010046CF10A",0,0,0,0,0,0
"14010048CF10A",6,5,0,0,0,0
"14010049CF10A",0,0,0,0,0,0
"14010051MM10A",8,3,4,0,0,4
"14010052CF10A",44,21,13,0,1,9
"14010053CF10A",3,2,0,0,0,0
"14010055MM10A",3,0,0,0,0,0
